parrot_id,short_id,name,content_type,home_country,country,average_demand,peak_demand,market_standing,market_travelability_index
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,NG,0.453634746550547,8.86932100835528,Average,0.014054164213220867
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,RS,0.43822917341550693,35.14539706474928,Average,0.013576880547705816
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,CN,0.436369776546704,16.561910209226376,Average,0.013519274138297331
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,MT,0.39507009232231716,22.51312664598376,Average,0.012239758959053836
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,TH,0.3657745227194443,27.028705056700677,Average,0.011332146063327959
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,UY,0.36321775307873866,22.786591301735744,Average,0.01125293418491897
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,RO,0.36078251330287353,13.618717845205607,Average,0.011177487451685182
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,AU,0.341353854754855,13.33494607292314,Average,0.010575563635767735
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,VE,0.33374790120569264,9.727084785514215,Average,0.010339921809406563
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,NO,0.33216779167510085,21.95073661001648,Average,0.010290968066364002
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PE,0.32934560511053385,10.61109079155031,Average,0.010203533244141118
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,BN,0.3288676534333362,32.44711636018784,Average,0.01018872571141044
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,FI,0.32630704516839293,26.049656260579194,Average,0.010109394907685877
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PK,0.3179269854226664,6.526366465857451,Average,0.009849770316142559
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,EE,0.31496190574945115,19.645055572067267,Average,0.009757908489090016
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,LB,0.30625586533292626,15.594101138945017,Average,0.009488184614119727
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,EG,0.29949513388742366,8.597703162770026,Average,0.009278728811496387
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,CL,0.29927302338900985,14.482121854849861,Average,0.00927184755418106
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,AE,0.299229746064316,16.850240112971903,Average,0.009270506769259753
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,IE,0.2801984984742677,15.828081516029517,Average,0.008680895235207655
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PR,0.26707592408703507,29.7974561852434,Average,0.00827434168801851
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,LV,0.2564528062488344,12.891944752644301,Average,0.007945224388936498
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,TT,0.2512658948634939,22.6071497640541,Average,0.007784527473800882
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,CY,0.24892477212875122,20.462800965696786,Average,0.007711996602637309
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,LT,0.24440031281462926,33.511284481745456,Average,0.00757182327010441
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,HR,0.23469918742179027,18.102604091337497,Average,0.007271270434677343
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PA,0.2252754108433535,16.922749323328826,Average,0.006979310207756548
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,QA,0.2247971128606113,22.502251195333013,Average,0.006964491946052774
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,BA,0.22139020344881058,15.797590287722333,Average,0.006858941688500623
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PH,0.21738677908751125,6.261686683365571,Average,0.006734910661740109
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,ZA,0.21526993848954204,9.007141702016742,Average,0.006669328327927951
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,EC,0.19551759636228203,7.609415702585734,Average,0.006057376395314473
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,AL,0.1942933443652908,21.457207796953085,Average,0.006019447557775215
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,GH,0.1900972422034821,14.552054151925624,Average,0.005889447134999091
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,KE,0.19000074383068782,17.02693423455497,Average,0.005886457496335228
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,SA,0.17948269348921758,10.362996338108308,Average,0.005560595317950541
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,IR,0.17875337629609117,3.387391519800692,Average,0.005538000171362532
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,SG,0.17526620636279203,21.28846853777041,Average,0.005429963343816449
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,JM,0.17233420524215196,21.426336614307758,Average,0.005339126331140146
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,MK,0.16273942958759582,12.327104877531932,Average,0.005041868341835926
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,BH,0.15890483146789164,11.65436814513491,Average,0.004923067760364097
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,PY,0.15841485723144796,10.386286564680995,Average,0.004907887753912673
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,LK,0.14954110696109651,12.370740267029197,Average,0.004632968020724343
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,SI,0.14542789102409473,10.306457242964289,Average,0.00450553551547065
